192.168.65.1 - - [11/Dec/2023:12:29:45 +0000] "POST /todopal/api/user HTTP/1.1" 201 120 "-" "PostmanRuntime/7.35.0"
192.168.65.1 - - [11/Dec/2023:12:46:07 +0000] "DELETE /todopal/api/todo/2 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:07 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:07 +0000] "GET /todopal/api/todo HTTP/1.1" 200 313 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 243 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:17 +0000] "GET /todopal/api/todo HTTP/1.1" 200 312 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 244 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [11/Dec/2023:12:46:24 +0000] "GET /todopal/api/todo HTTP/1.1" 200 313 "http://localhost:8001/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15"
192.168.65.1 - - [07/Feb/2024:20:01:42 +0000] "GET /todopal/api/ HTTP/1.1" 502 157 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [07/Feb/2024:20:03:06 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Feb/2024:20:03:09 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Feb/2024:20:03:09 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Feb/2024:20:03:12 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Feb/2024:20:11:54 +0000] "GET / HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Feb/2024:20:11:54 +0000] "GET /favicon.ico HTTP/1.1" 200 52 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [07/Feb/2024:20:12:03 +0000] "GET /todopal/api/ HTTP/1.1" 200 52 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:19:20 +0000] "GET / HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:17:19:20 +0000] "GET /favicon.ico HTTP/1.1" 200 52 "http://localhost:8000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:17:33:51 +0000] "POST /todopal/api/user HTTP/1.1" 500 3210 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:35:06 +0000] "POST /todopal/api/user HTTP/1.1" 201 116 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:35:48 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:36:49 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:38:17 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:40:29 +0000] "POST /todopal/api/logout HTTP/1.1" 403 64 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:41:38 +0000] "POST /todopal/api/logout HTTP/1.1" 200 54 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:46:19 +0000] "GET /todopal/api/token HTTP/1.1" 200 105 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:47:01 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:47:06 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:17:59:48 +0000] "POST /todopal/api/todo HTTP/1.1" 201 239 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:03:16 +0000] "GET /todopal/api/todo HTTP/1.1" 200 312 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:08:08 +0000] "POST /todopal/api/todo HTTP/1.1" 201 239 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:08:50 +0000] "POST /todopal/api/todo HTTP/1.1" 201 239 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:09:11 +0000] "PATCH /todopal/api/todo HTTP/1.1" 200 242 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:18:12:37 +0000] "DELETE /todopal/api/todo/1 HTTP/1.1" 200 31 "-" "PostmanRuntime/7.36.1"
192.168.65.1 - - [12/Feb/2024:19:08:31 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:11:09 +0000] "POST /todopal/api/login HTTP/1.1" 200 100 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:22:16 +0000] "OPTIONS /todopal/api/token HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:22:16 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:22:16 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:22:16 +0000] "OPTIONS /todopal/api/todo HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:22:16 +0000] "GET /todopal/api/todo HTTP/1.1" 200 590 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:06 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:06 +0000] "POST /todopal/api/todo HTTP/1.1" 201 218 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:06 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:06 +0000] "GET /todopal/api/todo HTTP/1.1" 200 847 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:35 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:35 +0000] "POST /todopal/api/todo HTTP/1.1" 201 240 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:35 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:23:35 +0000] "GET /todopal/api/todo HTTP/1.1" 200 1126 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:48 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:48 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:48 +0000] "GET /todopal/api/todo HTTP/1.1" 200 1126 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:51 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:51 +0000] "OPTIONS /todopal/api/todo/4 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:51 +0000] "DELETE /todopal/api/todo/4 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:51 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:51 +0000] "GET /todopal/api/todo HTTP/1.1" 200 869 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:52 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:52 +0000] "OPTIONS /todopal/api/todo/3 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:52 +0000] "DELETE /todopal/api/todo/3 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:52 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:52 +0000] "GET /todopal/api/todo HTTP/1.1" 200 591 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:55 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:55 +0000] "OPTIONS /todopal/api/todo/5 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:55 +0000] "DELETE /todopal/api/todo/5 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:55 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:26:55 +0000] "GET /todopal/api/todo HTTP/1.1" 200 312 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:27:00 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:27:00 +0000] "OPTIONS /todopal/api/todo/2 HTTP/1.1" 200 5 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:27:00 +0000] "DELETE /todopal/api/todo/2 HTTP/1.1" 200 31 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:27:00 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:27:00 +0000] "GET /todopal/api/todo HTTP/1.1" 200 29 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:39:48 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:39:48 +0000] "POST /todopal/api/todo HTTP/1.1" 201 221 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:39:48 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:39:48 +0000] "GET /todopal/api/todo HTTP/1.1" 200 294 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:40:12 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:40:12 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:40:12 +0000] "GET /todopal/api/todo HTTP/1.1" 200 294 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
192.168.65.1 - - [12/Feb/2024:19:40:14 +0000] "GET /todopal/api/token HTTP/1.1" 200 104 "http://localhost:8001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
